web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
"1738785631-663","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","So I received Dream Pop free from Influenster for review and initially I thought it was going to be too dark and bright for me. I was way wrong! It looks dark when applied, however sheers out beautifully with a sponge. It has excellent staying power and works well with my other makeup. Yes I recommend and I will definitely be purchasing the other colors!","9 Feb 2023","Gorgeous!","kristill"
"1738785631-664","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product complimentary in exchange for an honest review. I was a little hesitant using this due to the applicator but the color pigment was great! Will be buying more shades","9 Feb 2023","LOVE","Saint214"
"1738785631-665","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush is absolutely stunning!  It’s such a beautiful shade of peach that would compliment most skin tones. The formula is light and very blendable. I received this product try complimentary in exchange for my honest opinion.","9 Feb 2023","Stunning!","sarafrankie"
"1738785631-666","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I recently tried the Charlotte Tilbury Pillow Talk Matte Beauty Blush Wand and I am completely in love! This blush is so versatile and can be used as a pop of color on the cheeks or even as a subtle contour. The formula is super creamy and blends like a dream, leaving you with a natural-looking flush that lasts all day.

One of the things I love about this product is the packaging. The wand makes it easy to apply and the compact size means I can take it with me wherever I go. The shade ""Pillow Talk"" is a beautiful rosy-pink that looks stunning on all skin tones.

Overall, I would highly recommend the Charlotte Tilbury Pillow Talk Matte Beauty Blush Wand to anyone looking for a high-quality, long-lasting, and versatile blush. Give it a try, you won't regret it!","9 Feb 2023","Love the end results!","ritika21"
"1738785631-667","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Charlotte Tilbury Matte Pillow Talk Beauty Blush Wand in Peach Pop is the perfect blush! It’s so easy to use. Easily squeeze the tube for a natural fresh look or a lot for a dramatic night time glam look! For a natural look, I used concealer under my eyes, Peach Pop on my cheeks 🍑, mascara and lip gloss! It looks and feels like you are wearing nothing but your natural beauty. Perfect look for everyday wear.     I received this product for free in exchange for free from Influenster in exchange for my honest review.","9 Feb 2023","Must have!","LittleCottonBen"
"1738785631-668","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I did not like the pillow talk matte beauty blush. The product is thick and does not blend well at all. I looked like I had clown cheeks. The product color is very pigmented. I think it would work better used as lipgloss.","9 Feb 2023","Pillow Talk Matte Beauty Blush Wand","Amintz72"
"1738785631-669","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I mean….wow.  This stuff is amazing!!  I wasn’t sure at first about the application, but you twist it to unlock, and squeeze and dab it on your cheeks ones or wherever you want that flush, and blend it in.  It is so easy to use and lasts all day long.  It gave me just the right amount of color and was easy to blend.  Sometimes I find that this consistency of blush is a little hard to blend, but this went on like a dream, and I used my regular blush brush to apply it.  Excited to try the other colors!! This one is a hands down winner.","9 Feb 2023","Dream blush!!","lauren143"
"1738785631-670","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product for free in exchange for my honest review. 
This is a pretty blush, I will say that at first I was nervous that I put too much on, but it blended it so well, I actually went back and put more on to really achieve the color I wanted. I like how it dispenses as well! All in all I think once I figured out I needed a little more product then I thought, I was able to get a flawless look!","9 Feb 2023","Pretty blush","allyjoelle"
"1738785631-671","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I have really enjoyed using cream and liquid blushes lately so this was a treat to receive from influenster for my review. Upon first application, the color may seem dark but it blends out nicely (i use one or taps and blend with a stipling blush). It lasts well throughout the day that even at the end of the day, i can still see color. I would recommend.","9 Feb 2023","","Cleor83"
"1738785631-672","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received the Pillow Talk Matte Beauty Blush Wand for free from influenster and Charlotte Tilbury in exchange for my honest review. 

My honest review: This is a very handy blush to have in your makeup bag. It’s easy to apply and not much is needed to give you a natural blush finish. This is the perfect makeup staple for those who travel, too. It’s compact and easy to use.","9 Feb 2023","A new makeup staple in my makeup bag!","JenBushman"
"1738785631-673","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I’ve been loving this new product and shade from Charlotte Tilbury! The products blends flawlessly using a  beauty blender and lasts all day This has easily become a staple in my daily beauty routine. Highly recommend!","9 Feb 2023","Stunning!","mackenziea"
"1738785631-674","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I got the his product from Influenster to try, After using this product for the last week I can honestly say that I see what all in influenster’s are talking about. I littte goes along way, easy to apply and blend, staying power is 100% I will definitely be trying the other shades soon.","9 Feb 2023","Don’t leave home without it!","sellard"
"1738785631-675","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love it. Goes on smoothly and blends in to give a slight blushed look. Nice consistency and I love the applicator. With this color, a little bit does a long way though so only a few light dots are needed for rosy cheeks","9 Feb 2023","Love this new product","Songstress1212"
"1738785631-676","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Loved the consistency and the applicator for this product! The blush is very pigmented and you only need a very small amount, and must blend very well! I was expecting a little more shimmer!","9 Feb 2023","","Samanthamarionp"
"1738785631-677","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received the Pillow Talk Matte Beauty Blush Wand for free from influenster and Charlotte Tilbury in exchange for my honest review. 

My honest review is: I love it! I got the color Pink Pop and it’s a universally flattering shade. The wand has a soft sponge top that you just tap tap tap and dab dab dab. Super easy, super cute.","8 Feb 2023","Flattering","joujou1027"
"1738785631-678","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was given this for no cost from Charlotte Tilbury and Influenster in exchange for my honest review. I prefer powder blush. Otherwise, the color was nice, packaging was helpful, and product has good staying
power.","8 Feb 2023","Nice color","DoctorLovely"
"1738785631-679","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product complimentary from Charlotte Tilbury and Influenster in exchange for an honest review. The pigment was great and the sponge applicator makes for putting as much or as little product you want. It is matte but you can add highlight on top if you want the glow. The color and formula is beautiful! It does dry down a little quick so you should blend right after applying!","8 Feb 2023","Beautiful pigment","hebhoob"
"1738785631-680","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","What can I say? I absolutely LOVE LOVE LOVE this product. The color I received is Peach Pop and I would recommend it if you are brown skin  woman like me. It looks so gorgeous and it is not patchy at all. 
I directly put them on my cheek and patted with my finger and it just looks sooo pretty. No special skills required. (Cuz I’m no MUA)

It has off and on lock, so it will not waste which is a plus. It is made in Italy and contain .4 fl oz. 

I highly recommend this product!","8 Feb 2023","","YOYO7"
"1738785631-681","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received the Peach Pop blush wand to try from Influenster. This stuff does a great job of lasting all day. I was able to blend while applying, but after drying, this stuff does not budge!  The color is great for spring. I honestly think I would like the pink color better but this is very pretty as well.","8 Feb 2023","This stuff is lasting!","amyep22"
"1738785631-682","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product from Influenster and Charlotte Tilbury to sample in return for my honest review.  This is a must have for for makeup routine. A small dab on the apples of your cheeks them blend in. Goes on smooth and blends nicely.  Give you a sun-kissed look.","8 Feb 2023","Sun-kissed look","Dlicari26"
"1738785631-683","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush gives a beautiful glow and is very pigmented. A little goes a long way. You can dab with your fingers for lighter color and it’s easy to blend with a brush. I received tons of compliments on how glowy I looked when I wore this and it’s become my new favorite blush. I’m definitely impressed. 

(I received this item complimentary for my honest review.)","8 Feb 2023","Glowey pigmented color","sweetstorm83"
"1738785631-684","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Wow! This is a beautiful product that last all day. The sponge applicator allows you to put on as much as you would like. I didn’t need much and the color has lasted all day even through a gym workout. Holy smokes this is good. The pinky peach is natural and compliments my neutral undertones…. But my favorite part is that this product lasted all day long and didn’t look cakey and was so easy to stipple on with my blush brush. Loved it.","8 Feb 2023","Gorgeous color and long lasting!","LindsATX"
"1738785631-685","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product for free from Influenster and I really like it. At first I was dubious because I don't use liquid blush, but I find it really easy to use. The blush dispenses easily and a little bit goes a long way. It looks good with my skin tone and lasts all day. Fun product.","8 Feb 2023","Long lasting","taves7"
"1738785631-686","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","No exaggeration, 3 women at work surrounded me to tell me how glowing and gorgeous I looked! It was like a dream come true. It’s really beautiful and buildable. Actually this is my first time using liquid blush. I’m really happy with this product and will 100% be making this a staple!","8 Feb 2023","I look stunning!!!","jennifertay"
"1738785631-687","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I love the pop of color this gave my cheeks! The product has a nice feel and blends nicely if you blend quickly. You can't dot both cheeks, blend one then the other (ask me how I know!) One gentle squeeze is enough product for both cheeks. Dab, blend, dab blend. I had a nice glow that lasted all day.

(I received this complimentary for my honest review, this is my honest review and I would recommend this to everyone!)","8 Feb 2023","Lovely and glowy","AuntDiDi"
"1738785631-688","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I really liked this blush. It took me a little bit to get the hang of applying since I’m not used to wearing liquid blush. I really had to blend blend blend to get the blush to look right but overall I liked it!","8 Feb 2023","Learning curve","goodmom22"
"1738785631-689","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Great and easy application. Dispenses the appropriate amount of product. Applies easily with built in  wand applicator. Beautiful shades available. High quality you are used to from this brand.","8 Feb 2023","Another great CT product","productmom"
"1738785631-690","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I am not usually a “blush” wearer as I can never blend it in correctly! That is until I tried this amazing product. The color is perfect, it blends smoothly and evenly and I have a glow that lasts all day!!","8 Feb 2023","A Must Have!!","Dietcokemom"
"1738785631-691","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Looks very subtle on the skin! Almost waterproof, easy to blend and very beautiful blush of color…","8 Feb 2023","Love it!!!","Talkerblogger"
"1738785631-692","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","What I love about this blush is that it is compact (you can easily carry everywhere) and it leaves your cheeks looking amazingly dewy and healthy all day long. What I don’t love is that the applicator doesn’t work well to spread evenly on your skin, so you have to use your fingers or an actual brush. If the applicator could be effective when applying the blush, I would give this a 5 stars!","8 Feb 2023","Nice dewy blush","AnaLeite"
"1738785631-693","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Easily bendable and highly pigmented. I like this product because you can skip it in your purse, good for travel and it delivers good results. It does last for almost an 8 hour day with correct priming and setting.","8 Feb 2023","Fun and easy to use","Izboom"
"1738785631-694","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Say what?! A Liquid Blush in an easy to apply squeeze tube with an applicator tip?! I'm in love! If you're not familiar with liquid blushes, you're in for a treat. They blend very easily and don't dry out your skin! 

The color of the Dream Pop tube is a bit daunting, but remember that you aren't applying it like lipstick, so it becomes a very nice soft matte shade that looks very beautiful and romantic.","8 Feb 2023","Dream Pop is a dream!","sakurasunset"
"1738785631-695","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Wow, this is a beautiful matte blush. This came out of the wand in a highly pigmented color reminiscent of old Hollywood on my porcelain skin. It blended out beautifully with a brush or fingertips. I tried it over powder foundation first but prefer it under powder foundation after trying a few more days. Either option works and it didn’t disrupt my liquid or powder foundation. Blends out beautifully for my light skin tone. So I’ll be trying a lighter color next time. Beautiful!","8 Feb 2023","Why do I love this so much?!","bumpies1"
"1738785631-696","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I've been using this blush from Charlotte Tilbury. It goes on so smoothly and is so lightweight! It’s so easy to use and blends beautifully!  I received the product for free from Influenster and Charlotte Tilbury in exchange for my honest review.","8 Feb 2023","Easy to use and foolproof!","kfrasher"
"1738785631-697","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","It’s long lasting and beautiful - you are really able to build on the color and it definitely pops.","8 Feb 2023","Long lasting","Kstrass23"
"1738785631-698","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I have never used liquid blush but I loved it. It was a beautiful light pink and went on smooth and flawless and I love that you can turn it to close Incase of squeeze accidents","8 Feb 2023","Must try","melwood4"
"1738785631-699","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is awesome for contouring!! Although i wouldn’t TYPICALLY go this loud for an every day look, i had so much fun with it!! Thought i was going to need all sorts of setting powder and magical tools to blend this out - but really gave a soft, natural looking glow with just the sponge-y applicator! V impressive. 

Maybe one complaint - little difficult (for me) to control the amount on the sponge…maybe that comes in time…just a warning for those who haven’t tried it out yet to avoid wasting any 😁","8 Feb 2023","","amanda00o0"
"1738785631-700","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this in the shade Peach Pop. It is such a beautiful peachy blush. You only need very little and the color payoff is great. The applicator is very easy to work with, 2 dots is really all you need per cheek. Very blendable. I have very sensitive skin and had no problem wearing this all day.","8 Feb 2023","Peachy cheeks. Great for lighter skin tone","gbeauty8"
"1738785631-701","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Beautiful packaging, beautiful color, easy to apply. I blended it with a brush and also tried with beauty blender. Both techniques work. It’s a pigmented product so a little amount goes a long way.  . I got this product  complementary to try and provide a honest review about my impressions.","7 Feb 2023","Beautiful and Blendable","AlinaMir"
"1738785631-702","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is a really great blush. The wand makes it foolproof to apply. It’s buildable and blends like a dream. It’s non drying and doesn’t make you look like a sparkly disco ball. The packaging is also really pretty and has the iconic Charlotte Tilbury rose gold detailing.","7 Feb 2023","","Errrcuhh"
"1738785631-703","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this complimentary for my honest review. I have to say, I love it! It goes on very smooth and blends well! I also love the peachy color. A little goes a long way!","7 Feb 2023","Love 💕","Tara020290"
"1738785631-704","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I LOVE all Charlotte Tilbury products I’ve tried and this is another win. The color blends so effortlessly and lasts all day on me. I’m light skinned and got the the shade pink poppy to try. It’s so easy to use and blend. Now I need the other shades!","7 Feb 2023","Effortlessly blends and lasts all day","lyss13"
"1738785631-705","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","It’s just okay. It has good pigmentation, but I felt like it just sat on top of my skin and was really hard to blend. I’ll give it another try, but it’s not my favorite. I received this product for free.","7 Feb 2023","Just okay","LDiBartolomeo"
"1738785631-706","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Writing this review after reviving from Influenster. This product was very easy to use and blended beautifully! I would buy this and recommend it. I was a little worried about the peach color but it was perfect 😍","7 Feb 2023","Perfect Peach 🍑","CntFNPNM"
"1738785631-707","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","If you can get your hands on this product don’t even hesitate! It’s super easy to apply by dubbing the product with the applicator then you can buff it with any brush you have handy. The staying power is . I work as a dental hygienist and wearingmask all day- the product stay on and doesn’t move.unbelievable","7 Feb 2023","You must include it in your daily routine.","aga2030"
"1738785631-708","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush is one of the most smoothing and flattering. This blush would work great on all skin types. Not too dark and not too light, lasts on my cheeks for quite a while as well.","7 Feb 2023","Pretty blush","antonina83"
"1738785631-709","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is a great idea! The tube has an on and off switch, so no accidental squeeze messes. The application was easy enough, and it felt nice on my skin. I don't do heavy make up, so this was nice and light for me. I would consider a different color!","7 Feb 2023","","tiggerkat"
"1738785631-710","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I am super low maintenance with my makeup and this wand is perfect for me. Its so easy to use and blends so amazingly. Plus it lasts all day and the color is so vibrant. Definitely my new favorite.","7 Feb 2023","Love it!","Jodeemb"
"1738785631-711","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received the Charlotte Tilbury Pillow Talk Matte Beauty Blue Wand in Pillow Talk Dream Pop for free in exchange for my honest review. I LOVE it!! It takes a little getting used to, however, because a little goes a long way. You need a dot smaller than the size of a pencil eraser on each cheek, otherwise you’ll look like Miss Piggy. If you use the right amount, it looks really natural, and stays on for 18+ hours. I will definitely be purchasing this product when my sample runs out.","7 Feb 2023","Pillow Talk Matte Beauty Blush Wand","map12"
"1738785631-712","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I recieved this complimentary from influenster and Charlotte Tillbury in exchange for my honest review. I love the color of this blush! It goes on easy and blends well. I will definitely purchase again!","7 Feb 2023","Gorgeous color","MistyBarebo"
"1738785631-713","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I absolutely love this blush wand. The color is beautiful. So easy to blend even over powder. I love that you can control how much comes out and the color is super buildable. A little definitely goes a long way.","7 Feb 2023","","Mimirhyne"
"1738785631-714","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this product free in exchange for my honest review. I love this product. It is very pigmented in the color is pretty. A little goes a long way. I put three dots on and blended with a brush. Add a little highlighter for some sparkle. I received compliments on the color. And it definitely stays after a workout. I would definitely recommend this product. It is not cakey and it does not dry out the skin.","7 Feb 2023","A little goes a long way","NLD6818"
"1738785631-715","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This has the same applicator as the contour and highlighter wand and same concept. The color pink pop is absolutely stunning especially for spring and summer. It is a bit sheer but I think you can build the product up to your liking. The reason for 4 starts instead of 5 is because the applicator isn’t my favorite.","7 Feb 2023","A non-drying matte blush!","Addieeebara90"
"1738785631-716","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was given the opportunity to try this Charlotte Tilbury Pillow Talk Matte Beauty Blush Wand for free through Influenster. This is the first liquid blush I actually love. My new go to! It is very easy to apply and goes on so easily. It has an on/off switch. The color is beautiful! I received pink pop and it’s gorgeous. It has some coral tone in it which I absolutely love. It blends super easy and the pigment of the color is fabulous! I would definitely purchase and would definitely recommend it.","7 Feb 2023","Beautiful liquid blush","makeupjunkie521"
"1738785631-717","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received this to review. I like the formula and packaging. The color I received didn’t look good on me. I usually wear pink blushes.","7 Feb 2023","Nice airy, easy to rub in and looks natural.","luvbug24"
