web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738805413-888","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","so worth it","Such a gorgeous glossy lip balm. Amazing quality as well! Non sticky, and soaks into the lips wonderfully leaving this beautiful sheen of color","MireilleG","9 Feb 2021"
"1738805413-889","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Perfect Gloss","Absolutely gorgeous lip gloss shade, I usually do not gravitate towards brown colors but I received it as a free gift with my purchase and it was so stunning and flattering I went in and bought a full size of it. A great soft texture that has a nice glossy look without being sticky.","Elena77","9 Feb 2021"
"1738805413-890","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Perfect in every way","I'm picky when it comes to glosses. They're either too shiny, too sticky, too drying, too....whatever. This gloss however is perfect in every way. Perfect nude shade with just enough color with out detracting from the natural look, adds shine without being obnoxiously shiny, and the right kind of balmy consistency that isn't sticky or drying. It makes my lips feel soft and supple. I will buy this over and over again. looking to try the other colors for some variety too.","huerta55","6 Feb 2021"
"1738805413-891","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Buy this gloss!","Got this gloss as freebie and I love it!!!!! I lined my lips and just used this gloss.  It looked like I got my lips done.  It’s think and pigmented without be sticky or drying.","holly94","5 Feb 2021"
"1738805413-892","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","10/10 recommend","This gloss is seriously amazing. My lips feel so hydrated and soft. The shine is really pretty, too. I've got lighter skin & was worried this nude might wash me out (I've had that problem before), but it looked super nice on!","Falafel33333333","5 Feb 2021"
"1738805413-893","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","PERFECT TEXTURE","I love how this lip gloss is not sticky at all! I found the texture kind of the like the Laneige Glowy Balm but less slippery. It really feels like you just put on some hydrating lip balm but you have all the shine and colour of a beautiful lip gloss. Will definitely pick up some more shades!","exrong","4 Feb 2021"
"1738805413-894","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","The perfect amount of color and shine!","Nearly apricot and nearly neutral are my now everyday makeup look! I'm just in love!","KattEd","4 Feb 2021"
"1738805413-895","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","5 stars is not enough","This lip balm is AMAZING! Non sticky, has a great creamy texture. Also, the colour is just beautiful.","biancalzg86","4 Feb 2021"
"1738805413-896","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Exceptional consistency but could be slightly more pigmented. I love how this hydrates and feels on my lips but you have to use a decent amount to see significant color pay off. The applicator is perfection- very precise and easy to use. If you enjoy super glossy balms this product is definitely for you.","misskrystal","3 Feb 2021"
"1738805413-897","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","My new favorite lip balm! It has a super bouncy, hydrating texture, unlike anything I've ever tried. The tint is very slight, but gives a nice dash of color to my lips. Would highly recommend to friends and family!","arie1189","3 Feb 2021"
"1738805413-898","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","made me buy a second one","I loved it super nourishing and long lasting. I can’t tell if I have used it a lot or if there just isn’t a ton of product in it. Non the less the product is worth the amount you get.","Monasprite","3 Feb 2021"
"1738805413-899","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Love!","Wow! Obsessed with this texture. So creamy and smooth but very lightweight, feels like the laneige lip sleeping mask. The neutral tone is a perfect sheer wash of color and it actually lasts really well too for a tinted lip balm! Definitely recommend this one!","Tab97","2 Feb 2021"
"1738805413-900","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","BEST LIP BALM I'VE EVER TRIED!","I am SO picky and literally never like a lip balm lol other than Dior Lip Glow balm and I must sayyyy WOW! The fact that it is a ""gloss"" was confusing at first- but when I tried it- SOLD! Its magical. Must have in my purse at all times!","ChristinaJ724","2 Feb 2021"
"1738805413-901","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nothing Special","The Rare Beauty Glossy Lip Balm is nothing special, and  not worth $18 in my opinion. I’d rather save the $$$ and go with a drug store lip product. I’ve tried better glosses and balms in the $3-5 range. The color does not last even using a lip liner. And the gloss/balm dries quickly not leaving much moisture on the lips. For balms I much prefer Dior, Marc Jacob’s, and Givenchy. For glosses Fenty and Buxom are much better.","Steffy21","1 Feb 2021"
"1738805413-902","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Honestly, the best gloss I've ever used.","honestly, the best gloss I've ever used. so smooth and jelly like. perfect hint of colour. it lasts without being sticky. I just love it.","thequeenbree","1 Feb 2021"
"1738805413-903","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","A New Favorite!","A nice moisturizing formula, shiny but not sticky. Very comfortable wear, light like a balm should be. Berry color goes on much more sheer than pictured, in a good way! The packaging feels Luxe yet durable, I love it. Highly recommend!","cynthia06","1 Feb 2021"
"1738805413-904","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Great product","Love a lip gloss that’s not so sticky. Love the colour and the hydration. Just don’t like after it’s dried down it kind creates a white line inside my lips","Jova2","31 Jan 2021"
"1738805413-905","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Really pretty color and was really comfortable to wear.","leslesles","31 Jan 2021"
"1738805413-906","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","I bought this lip balm with blush, and eyeshadow in nearly neutral color. I like the formula, it is very nourishing and comfortable. It is just the color that is not as flattering as I expected. It looks too natural on my lips. Next time maybe I should try more vibrant colors like nearly rose or nearly apricot.","hyunsoo83","31 Jan 2021"
"1738805413-907","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","color isn’t long lasting but beautiful formula","I love this product so much. I love the component and how it doesn’t roll off my desk. Having 1000 shades of mauve/neutrals/pinks, I opted for Nearly Berry. It’s a beautiful wash of color. The formula is a little sticky, but not at all uncomfortable, and really does feel like you’re applying a balm to your lips! The only reason I knocked off a star is because the color seems to disappear within a half hour or less leaving just the balm. I wish the color itself lasted longer!","lexlivia","31 Jan 2021"
"1738805413-908","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","BUY IT!","WOW, My expectations with this lipgloss were definitely met. This gloss feels amazing- just like a lip balm. It is super lightweight and comfortable. It has great color and shine. I don't like lipglosses that are super thick and heavy, so this is absolutely perfect for me. The color is not too intense- its the perfect amount. It applies so easily and it leaves your lips feeling and looking soooo moisturized.","Rocky444","30 Jan 2021"
"1738805413-909","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Don’t quite get the hype...","For me, this is a very OK product. Full disclosure- I’m working off of the free Sephora sample that was on promo but In comparing it to several other products, this would get a pass from me. It’s *nice* but just ok.  I’m a huge fan of “your lips but better” type glosses but this doesn’t do it for me for a few reasons- 1. color payoff could be better. One layer doesn’t make much of a difference for me and I find I still have to use a lip liner or put on 2-3 coats. 2. Texture is ok- it’s creamy, but nothing revolutionary. 3. Longevity is meh. I was just wearing this around the house and found without eating and drinking it was gone within 20-30 min. If a friend were asking, I would recommend Tower28 cashew, the lip retreat oil by Wander Beauty or even the Fenty Glow gloss bomb over this.","malloroid","30 Jan 2021"
"1738805413-910","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Love! Very glossy and moisturizing. This shade is like a “your lip color but better” type of shade.","Kelhoo","30 Jan 2021"
"1738805413-911","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","phenomenal lip product! a must try!","Firstly, I purchased this product on my own with my own money. Now that’s out of the way- I couldn’t be more in love with it! It feels SO cushiony and soft, making my lips feel so hydrated. Although it may not last HOURS on end, this is exactly what it states- a glossy feeling balm. The sheer wash of colour is a gorgeous bonus to the feel! This is my favourite colour, so I picked this one for the review. I have since purchased a back up as well as 4 more colours!! I couldn’t be happier and recommend this product to anyone who’s interested!","svenditto","30 Jan 2021"
"1738805413-912","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Perfect product that feels like a mask!","The 
most comfortable lipgloss I own! Aside from my Laneige lip mask, I think this product feels the best on my lips. It actually has the same feel and look as the Laneige lip mask but has color and is spreadable. It’s shiny, has a long wear time and nourishing and I hope they come out with more colors!","meghanwink","30 Jan 2021"
"1738805413-913","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","nearly neutral!","Soooo I really didn’t want to like this cause I believe anything with a celebrity on it is pretty much a gimmick. I will say this lip balm is unique. It applies like a gloss like application but feels like a balm on the lips, it’s kind of trippy but I love it. Obsessed. I know I have to buy the other colors now. Nearly Neutral is for everyone.","cschirner","29 Jan 2021"
"1738805413-914","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Amazing!","I love the color. Buildable and lasting. I love the shape of the wand for the corners of the mouth. really does feel like balm, while looking like a gloss. Bf doesn't mind kissing me with this gloss on verses other glosses.","ToniMash","29 Jan 2021"
"1738805413-915","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","SOFT LIPS FOR HOURS","This is AMAZING. From the packaging, colour, and the feel on my lips this is so long lasting and soft! Will buy all the colours","Jas3000","29 Jan 2021"
"1738805413-916","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Amazing feel","Feels like her soft matte lip creams but glossy! I haven’t felt anything like this and love it! Stays on longer than a gloss does","allytollison","29 Jan 2021"
"1738805413-917","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","A fantastic unique lipgloss","This is a great new and unique formula. It really makes my lips look plump and juicy. The texture is incredible, I’ve never experienced a lipgloss like this. The texture is so dreamy it makes me want to rub my lips together all the time, haha. I feel like because of it’s texture it clings (in a good way) to my lips and lasts a really long time. It looks like when the product warms up on the lips it gets even more shiny! There is minimal colour payoff, but thats what I look for in a gloss. If I need colour, I’ll pair it with a lipstick or something. There is no scent which is fantastic to those who are sensitive to it. I think I’m going to end up buying all the lipglosses.","Dxddykatty","29 Jan 2021"
"1738805413-918","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","A Great Everyday Gloss","Although I usually am not a fan of glosses, I love how this shade adds a little color back to my lips. It's also not sticky at all, which is definitely a plus. If you're looking for a Zoom-friendly gloss that makes you feel and look alive again, I'd highly recommend this one.","MishtotheMash","28 Jan 2021"
"1738805413-919","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","The Best Neutral, Subtle Lip Gloss","I love lip gloss and it has always been a go to lip wear for me. I really wanted to try this lipgloss because unlike most glosses, this one does not have any shimmer or sparkles. I wanted to find a gloss that I could feel good in and wear everyday and not be super extra. I love the feeling of the formula, I also love reapplying and the colour is definitely their and sometimes subtle depending on how many coats of gloss you use. It’s hydrating as well. I do find sometimes that the formula can get a bit sticky after a while of wearing it but I just reapply and it’s all good! I actually really look forward to reapplying because I love the way the product feels! I definitely want to get the rest of the collection because it’s so versatile and subtle.","Inuri","28 Jan 2021"
"1738805413-920","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Perfect neutral with wonderful feel","I received a tiny sample of this as a bonus in the Nearly Neutral. Not expecting much, I used it and discovered that it’s probably the best applicator-style shiny lip gloss I have ever used! I love it! It is a gorgeous smooth texture, not a bit of stickiness. This color is just perfect for a natural everyday look! It has no discernible scent, which is fine with me. And it lasts! I even wear it under a mask because it feels so nourishing for my lips. I am here to get the full-sized option before I run out! In love with this, highly recommended!","kcarn","28 Jan 2021"
"1738805413-921","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Super cute & hydrating","Since it says this is a lip balm I just thought i should mention it’s more like a gloss. I was expecting it to have a bit more of a tint to it, but that's on me for picking the lightest shade, personally I think it’s a really cute natural tone and it does give my lips a natural-looking pink color and it leaves a pretty shine on them, nothing too crazy.  I honestly love it, I’m not a big fan of lipglosses but this one just feel so nice and it’s also very hydrating, def one of my faves.","KarianaGalvan","27 Jan 2021"
"1738805413-922","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Wow!","Such a perfect color! I am fairly pale and this is such a warm yet beautiful neutral - versatile + sexy. I love how it feels and it the longevity of the color and gloss is incredible. I actually prefer this over my Buxom gloss. I couldn’t recommend this more!","cassiekeller","27 Jan 2021"
"1738805413-923","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Nice","How you would rate this product depends on what you’re looking for in a colored lip balm. If you’re looking for a pigmented gloss, this is not it. The shade was so light, (not sure how other colors would be) that it made hardly
no difference to my lips. At first I was like what the! Because I got this as a free sample and quickly realized this was a gloss and not a lipstick. There was so little pigment I was stunned. As everyone claims, it is not sticky but extremely glossy, which is why I chose to rate this product so high. It doesn’t feel cakey which I love, and it really does leave my lips feeling soft and hydrated. As the product description claims this will “leave your lips looking plump” eh, no, not at all.","kianahas","27 Jan 2021"
"1738805413-924","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","The best balm/gloss","I love the neutral shade. I don’t have much pigment in my lips so this gives me a natural looking color. It probably won’t show up much on pigmented lips but it really hydrates and isn’t sticky. It gives a nice glossy look without the blingy shine and no stickiness. The scent is very mild.","glossadd","27 Jan 2021"
"1738805413-925","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Super cute","This lipgloss will make anyone love glosses. The color is super cute, and it lasts for a good amount of time. The formula is not sticky at all, something that you don’t see in other lip gloss products.","jonamstl","27 Jan 2021"
"1738805413-926","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","It's A Good Gloss","I really like this because it's not sticky. It's a nice color. Lasting power is about what you would expect a normal lip color.","kaylakane","27 Jan 2021"
"1738805413-927","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","My everyday lip!","I was pleasantly surprised by this product. I first off loved the packaging. The unique shaped tube is so innovative and sleek. It’s not round but more of a “D” shape so it does not roll off the table. The texture is never sticky and it’s so smooth on my lips. It hydrates my lips while also providing a glossy finish. I always have such dry lips so this balm moisturizes my lips while giving it a flush of natural color.","monigee","27 Jan 2021"
"1738805413-928","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","a must have!","i was really excited to try this product because i love the message and aspirations behind selena’s beauty line. anyways, this is literally the best gloss/balm i own. the formula is soooooooo good. it feels like a liquid balm but leaves such a nice shine on the lips. the colours are sheer but it’s definitely buildable. and honestly- not sure why there were comments about it being sticky because you’d have to put way too much product to experience that. overall, i love this balm. i purchased the nearly mauve one and i immediately purchased nearly apricot the day after. now, im looking to purchase nearly rose! a must have!","ld1616","27 Jan 2021"
"1738805413-929","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","I really enjoy this product. It is very hydrating on the lips and lasts a decent amount of time. I think it gives the lips a beautiful light wash of color and is very comfortable to wear. I really enjoy the packaging it is beautiful","blgaudett","26 Jan 2021"
"1738805413-930","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","","Hydrating and the most creamiest velvet lip balm. Definitely my new favorite and purchasing more.","EliVasquez","26 Jan 2021"
"1738805413-931","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","new favorite!","love this! nearly rose is a perfect pink- like your lips but better! looks good on it’s own or with a lip liner :) definitely my new everyday lip product, it’s so pretty and hydrating. it has more of a gel-like feel instead of a gloss (if that makes sense?lol) and doesn’t wear off quickly. i love the packaging and applicator too! will definitely repurchase once i run out. yet another amazing product from rare beauty!","babypinkbtch","26 Jan 2021"
"1738805413-932","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product","1.1K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?skuId=2867737&icid2=products%20grid:p467449:product#ratings-reviews-container","","Great Balm that feels like a gloss!","I love this product. It’s a gloss that feels like a balm. The formula goes on easily and does not feel sticky. My lips stay moisturized, even if I don’t reapply (although I recommend reapplying when needed for that shine and moisture). The shade I tried was apricot, which a pigment that is subtle, but does not come off clear on the lips. I would love to try different shades to see which one works better for me.","TinDelaRosa","26 Jan 2021"
